case_id,role_label,role_group,role_observable_in_case,status_in_case,confidence,evidence_basis_summary,main_supporting_source_ids,main_contrary_source_ids,notes
24,Situated interlocutor / context witness,starting_role,no,not_applicable,high,"The pipeline is fully autonomous on archival market microstructure data with no human intervention (C024_P1); no field, interview, or interpretive setting exists.",C024_P1,,Upgraded from low to high: explicit no-human-in-loop design.
24,Accountability and labor allocator,starting_role,partial,split_pressure,high,"C024_S1 carries explicit disclaimers that APE papers are not peer-reviewed, may contain hallucinations/fabricated results, and should not inform policy; C024_P1 frames policy implications of AI-generated empirics, both pushing accountability back onto human researchers and institutions.",C024_P1; C024_S1,,Upgraded from low to high: accountability caveats are prominent in both sources.
24,Construct boundary setter,split_candidate,no,not_applicable,high,Neither source shows humans negotiating category boundaries or codebook rules; hypotheses and measures are drawn from Menkveld et al. or left to agents.,C024_P1,,Upgraded from low to high: no construct-definition work in the case.
24,Perspective sampler,split_candidate,no,not_applicable,high,"C024_P1 studies dispersion across agents but does not treat subgroup perspectives or representational pluralism; divergence is measured as NSE, not preserved as legitimate plural views.",C024_P1,,Upgraded from low to high: dispersion framed as noise to characterize not plurality to preserve.
24,Counterfactual / transportability judge,split_candidate,partial,split_pressure,high,"C024_P1 explicitly stresses that exemplar-driven convergence reflects imitation not understanding and cautions about automated policy evaluation; C024_S1 warns AI papers should not inform policy, directly pressing the travel-across-settings question.",C024_P1; C024_S1,,Upgraded from low to high: case is a codebook example for this split (case 24 listed under mechanism disciplinarian but transportability pressure is directly textually supported).
24,Calibration architect,split_candidate,partial,split_pressure,high,"C024_P1's Stage 3 uses five highest-rated exemplar papers as calibration anchors that collapse IQR 80-99%, and C024_S1 runs a TrueSkill tournament benchmarking APE papers against AER/AEJ human papers with a Gemini-3.1 judge; both are explicit benchmarking/calibration designs.",C024_P1; C024_S1,,Upgraded from low to high: calibration design is central to both sources.
24,Situated interlocutor,split_candidate,no,not_applicable,high,Fully autonomous pipeline on archival TAQ data (C024_P1); no interviewer or fieldworker role exists.,C024_P1,,Upgraded from low to high.
24,Context witness,split_candidate,no,not_applicable,high,No tacit/archival interpretive work is described; agents autonomously explore structured market data (C024_P1).,C024_P1,,Upgraded from low to high.
24,Routine first-pass screener,shrinking_task_cluster,no,not_applicable,high,No triage or abstract-screening task exists; hypotheses are fixed and agents operate end-to-end on raw data (C024_P1).,C024_P1,,Upgraded from low to high.
24,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,no,not_applicable,high,No labeling task with external ground truth is present; the case is about methodological choice dispersion not coder-auditor shift (C024_P1).,C024_P1,,Upgraded from low to high.
24,Structural prose polisher / drafter,shrinking_task_cluster,no,not_applicable,medium,"Agents write 2,000-4,000-word research reports autonomously (C024_P1) and APE produces full academic papers end-to-end (C024_S1), indicating AI drafting occurs, but neither source frames prose polishing as a distinct shrinking human task cluster within the case.",C024_P1; C024_S1,,"Upgraded from low to medium: AI drafting is observed but the case's focus is on empirical-analysis variation, not on displacing a human polisher role; kept observable=no since the role is not separately exercised by humans here."
25,Relevance adjudicator,starting_role,yes,conditional,high,"Humans set hard admissibility rules (real data only, simulated-data papers auto-rejected, public-API-only scope) that the agent must obey, per methodology page.",C025_S1,,Upgrade: methodology page explicitly names human-set admissibility rules; upgraded from unclear to conditional because rule-setting persists but execution is delegated.
25,Mechanism disciplinarian,starting_role,yes,conditional,high,"Human-designed judge rubric penalizes weak identification, failed placebos, and violated assumptions, and code-scanning flags fabricated results - causal-logic gatekeeping is encoded by humans but enforced by models.",C025_P1; C025_S1,,"Upgrade: methodology explicitly lists identification/placebo/robustness as what the rubric rewards and penalizes; role is visible and conditional, not unclear."
25,Construct and perspective boundary setter,starting_role,no,not_applicable,high,"Sources concern econometric paper quality in a tournament, not construct definition or perspective pluralism; role has no purchase here.",C025_P1; C025_S1,,Upgrade to high: enough detail in both sources to confidently say not applicable.
25,Corpus pluralist,starting_role,no,not_applicable,high,APE restricts itself to public-API quantitative data with no debate over corpus coverage or machine-friendliness bias; role does not arise.,C025_S1,,Upgrade to high: methodology's Real Data Only / public APIs principle makes non-applicability definitive.
25,Protocol and provenance architect,starting_role,yes,robust,high,"Humans designed the tournament, position-swapping, TrueSkill, six-stage review, integrity checks, git-commit audit trail, file locking, and full open-source release of code/data/papers.",C025_P1; C025_S1,,Upgrade to high/robust: methodology and leaderboard page document the entire human-built protocol scaffold in detail.
25,Counterfactual and transportability judge,starting_role,yes,conditional,high,"Humans flag that tournament ranking is an internal quality proxy, not peer review or policy-grade evidence - explicit warnings block transport of results to policy use.",C025_P1; C025_S1,,"Upgrade to high: repeated caveats (should not be used for evidence-based policy making, noisy and potentially biased signal, not ground truth) directly concern transportability."
25,Situated interlocutor / context witness,starting_role,no,not_applicable,high,"No fieldwork, interviews, or tacit-context interpretation appears; APE is a fully computational pipeline over public data.",C025_P1; C025_S1,,Upgrade to high: both sources describe an end-to-end computational workflow with no situated human interaction.
25,Accountability and labor allocator,starting_role,yes,robust,high,"Human team issues explicit warnings that none of the papers are peer-reviewed and must not inform policy, opens a public feedback channel, and retains responsibility for the project at Social Catalyst Lab / University of Zurich.",C025_P1; C025_S1,,Upgrade to high/robust: leaderboard banner and warnings assign responsibility and restrict permissible use.
25,Construct boundary setter,split_candidate,no,not_applicable,high,"Tournament is about paper quality, not category definition or codebook rules; split has no traction in this case.",C025_P1; C025_S1,,Upgrade to high based on scope of sources.
25,Perspective sampler,split_candidate,no,not_applicable,high,No subgroup disagreement or representational pluralism task is present; irrelevant to an econometric-paper tournament.,C025_P1; C025_S1,,Upgrade to high based on scope of sources.
